disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,hash,lastRefresh
3271,,,,,1322697.68,1320410.25,,2020-01-04T00:00:00.000Z,,7ef52c13a2be35e16ca675322f0e84b0,2020-01-04T03:23:29.570Z
3296,,,,,,,,,,1b372060bd9f461d1eb0b4903cc13e84,2019-10-10T20:03:58.191Z
3303,,,,,,,,,,03eabb91d9c230b3aaf61c8f208986cb,2019-10-10T20:03:58.132Z
3328,,,,,1313887.82,1313887.82,,2020-01-04T00:00:00.000Z,,3848b0835aeb58b7f754e3647b47492d,2020-01-04T03:23:29.728Z
3182,,,,,2002983.94,2021398.42,,2020-01-04T00:00:00.000Z,,b67e82fba478d6b81993bab451902cf7,2020-01-04T03:23:29.571Z
3354,,,,,,,,,,abb0fa94440d1367d1a699505522fe6e,2019-10-10T20:03:58.156Z
3193,,,,,2631914.91,2662225.4,,2020-01-04T00:00:00.000Z,,6893ba2f06d6d4a694d56a81928df8e6,2020-01-04T03:23:29.577Z
3379,,,,,,,,,,048a94493a1c0bc3ea07a128e0338d86,2019-10-10T20:03:58.112Z
3181,,,,,36139478.42,36046018.7,,2020-01-04T00:00:00.000Z,,371dceec1378e6040e483ce2480ef4f1,2020-01-04T03:23:29.576Z
4006,,,,,1218835.96,45823.74,1169227.85,2020-01-04T00:00:00.000Z,,ff9c05eabeed9c41b5432f4a587925cd,2020-01-04T03:23:29.721Z
3222,,,,,2387886.66,2172905.2,,2020-01-04T00:00:00.000Z,,674181cd519fdb225bfd042ebfe19de6,2020-01-04T03:23:29.571Z
3179,,,,,19129047.38,19109788.41,,2020-01-04T00:00:00.000Z,,a43b730961974b6ae1bac6eaed846714,2020-01-04T03:23:29.563Z
3247,,,,,24233.27,24233.27,,2020-01-04T00:00:00.000Z,,a76d396a8bcd5d93693d849dc473c15e,2020-01-04T03:23:29.585Z
3175,,,,,28844937.02,28840611.25,,2020-01-04T00:00:00.000Z,,0c72cec14c08c9c2266b6a80ae33d295,2020-01-04T03:23:29.582Z
3272,,,,,2140920.65,2086189.37,0,2020-01-04T00:00:00.000Z,,d2a357d610fe81458b4dff0b3cf9965b,2020-01-04T03:23:29.578Z
3200,,,,,12467305.96,12564859.85,,2020-01-04T00:00:00.000Z,,8b1536d9907fc085823d456f082845ba,2020-01-04T03:23:29.585Z
3201,,,,,49945087.29,49907838.54,,2020-01-04T00:00:00.000Z,,d6a59d10c587f56ebef5ba4ee97da324,2020-01-04T03:23:29.579Z
3226,,,,,1929990.02,1929990.02,,2020-01-04T00:00:00.000Z,,b65db6dc64af127b30c21698a166b9a6,2020-01-04T03:23:29.564Z
3217,,,,,34877040.15,34804266.55,,2020-01-04T00:00:00.000Z,,b9ca7916f09d6e36d249c04a3af82764,2020-01-04T03:23:29.581Z
3242,,,,,2470003.23,2423900.93,,2020-01-04T00:00:00.000Z,,338fa8f3aadf1931e9f35188509c4ec5,2020-01-04T03:23:29.573Z
3223,,,,,2209668.18,2171724.4,,2020-01-04T00:00:00.000Z,,f5b670960ee941271925bf1072749674,2020-01-04T03:23:29.578Z
3248,,,,,988951.24,881982.66,,2020-01-04T00:00:00.000Z,,dfa816b36c11b4b08682a55aa279a1c5,2020-01-04T03:23:29.582Z
3273,,,,,2617215.44,2150970.01,,2020-01-04T00:00:00.000Z,,e6738ff3b2038a8c5eb3d362e6bf2192,2020-01-04T03:23:29.565Z
3241,,,,,5726164.08,5610658.15,,2020-01-04T00:00:00.000Z,,d97d74e00009151b90285eb42c338739,2020-01-04T03:23:29.564Z
3266,,,,,9911219.22,9994559.29,,2020-01-04T00:00:00.000Z,,dfd312f899c7494dc5832789a6f1cbcf,2020-01-04T03:23:29.572Z
3291,,,,,356530.38,344114.38,,2020-01-04T00:00:00.000Z,,4c439939b348a9a1505445388d64d035,2020-01-04T03:23:29.722Z
3298,,,,,,,,,,eb3552a958e16bcde14a90875a2b8de4,2019-10-10T20:03:58.128Z
3323,,,,,,,,,,849fbce197302671391bc9fae04b5ddb,2019-10-10T20:03:58.136Z
3349,,,,,,,,,,abf6fb2aa52eaa9fa23ba919bbfc9819,2019-10-10T20:03:58.197Z
3374,,,,,,,,,,aff7c0c24328d1775427d06aa198c020,2019-10-10T20:03:58.176Z
4001,390,1428515.82,1294869.53,133646.29,10545798.69,300886,10137191.9,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,43474432c2d4f9e968ea60c29308aadd,2020-01-04T04:43:41.410Z
3174,,,,,416827.64,416827.64,,2020-01-04T00:00:00.000Z,,efec0e37923ecf02169c4afa0ab60c01,2020-01-04T03:23:29.583Z
3199,,,,,878190.58,885943.4,,2020-01-04T00:00:00.000Z,,db9b338b60e2553d5a3e55cbb0d1071e,2020-01-04T03:23:29.577Z
3195,,,,,2696280.98,2262870.87,,2020-01-04T00:00:00.000Z,,a6b3256bb929528fcae8859fcab8075d,2020-01-04T03:23:29.563Z
3267,,,,,11028992.49,10996660.87,,2020-01-04T00:00:00.000Z,,6306c2c914439343b1c30cc19ecbc3fd,2020-01-04T03:23:29.584Z
3196,,,,,317517.51,280698.37,,2020-01-04T00:00:00.000Z,,bbf93145a7fd99b4d3a3717a73e9b703,2020-01-04T03:23:29.579Z
3221,,,,,769731.49,835173.87,,2020-01-04T00:00:00.000Z,,5135e7468a416f753d603ec51b1a7045,2020-01-04T03:23:29.579Z
3218,,,,,9466263.25,9339813.89,,2020-01-04T00:00:00.000Z,,febff5825e599561944968f8ed5607c1,2020-01-04T03:23:29.572Z
3243,,,,,1247816.81,1236500.74,,2020-01-04T00:00:00.000Z,,08cc70cd721de699ab7edd9a13e2a9ff,2020-01-04T03:23:29.362Z
3268,,,,,,,,,,4e1d4a9733d0da6424c845b85bc841fc,2019-10-10T20:03:58.146Z
3236,,,,,163068.54,147995.8,,2020-01-04T00:00:00.000Z,,f8a38c14d7d3a69beb500e576b5bf30a,2020-01-04T03:23:29.565Z
3261,,,,,6273272.45,6302758.63,,2020-01-04T00:00:00.000Z,,b8068ce848b0b165a74181359d6759c3,2020-01-04T03:23:29.580Z
3286,,,,,7122145.99,7078992.19,,2020-01-04T00:00:00.000Z,,e180dfa0277e375b304a81d1912d6200,2020-01-04T03:23:29.583Z
3293,,,,,957955.64,926010.1,,2020-01-04T00:00:00.000Z,,6f3f283a279efdf28088fff19ea45d67,2020-01-04T03:23:29.577Z
3318,,,,,,,,,,99d8f1f340c3c6a402330431deaec9f7,2019-10-10T20:03:58.123Z
3344,,,,,,,,,,8f3b8061aec85cdaf12517a8ae3251e5,2019-10-10T20:03:58.216Z
3214,,,,,,,,,,b5b687e1fdd110c0274a9f85508c0b27,2019-10-10T20:03:57.802Z
3369,,,,,,,,,,fd4ac265cf48e369518ee3e9a96f01e0,2019-10-10T20:03:58.146Z
3239,,,,,244047.59,222422.69,,2020-01-04T00:00:00.000Z,,cd68602e12ed2bbeef9f52435faf0dc1,2020-01-04T03:23:29.574Z
3264,,,,,594853.93,595026.34,,2020-01-04T00:00:00.000Z,,5d60c3e1e5ba18f9648a393682c4d53f,2020-01-04T03:23:29.584Z
3394,,,,,,,,,,f46986650da6163065db12a9a81739b2,2019-10-10T20:03:58.182Z
3289,,,,,,,,,,13e1fcef6ad1d5ba980189686c23a28c,2019-10-10T20:03:58.152Z
4021,49267,176786317.62,162548238.97,14238078.65,121151277.14,61404704.83,55887032.31,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,7e5775ad8976c2127767921c5d6d299e,2020-01-04T04:43:41.408Z
3314,,,,,455369.3,438647.3,,2020-01-04T00:00:00.000Z,,d560e616c6e40d1c4dad4b81d3570106,2020-01-04T03:23:29.729Z
3194,,,,,1209952.91,1209952.91,,2020-01-04T00:00:00.000Z,,c3b83794258b3a59506891e512d7cd96,2020-01-04T03:23:29.364Z
3205,,,,,1498692.53,1498692.53,,2020-01-04T00:00:00.000Z,,8b7c39b2a5d49f8a24efd2596aaf13ec,2020-01-04T03:23:29.571Z
3190,,,,,2308324.53,2308324.53,,2020-01-04T00:00:00.000Z,,9139f8d3db191f851ecaba9c0702086f,2020-01-04T03:23:29.577Z
3230,,,,,4425301.59,4486693.86,,2020-01-04T00:00:00.000Z,,79c5cd1d54a5f3766f4249b83729fb35,2020-01-04T03:23:29.580Z
3204,,,,,2448149.31,2496679.31,,2020-01-04T00:00:00.000Z,,e46c2b1c4368d2ecc7938d214ac0a65b,2020-01-04T03:23:29.575Z
3255,,,,,1110009.95,1131503.3,,2020-01-04T00:00:00.000Z,,4fdc9680f665c44af9ebd5c6279d6ea5,2020-01-04T03:23:29.566Z
3229,,,,,1036861.59,1058230.21,,2020-01-04T00:00:00.000Z,,737df67fcb5842fca3009311b34eae34,2020-01-04T03:23:29.582Z
3280,,,,,,,,,,4993e9a9319c93db7628d83dbd449f14,2019-10-10T20:03:57.786Z
3254,,,,,5201233.4,4996424.95,,2020-01-04T00:00:00.000Z,,fc93fa28de62190d1e248e31f9c7c3e3,2020-01-04T03:23:29.583Z
3305,,,,,397944.96,384452.73,,2020-01-04T00:00:00.000Z,,b02f0cd39c6cec0b050c84f3c1921065,2020-01-04T03:23:29.724Z
3279,,,,,,,,,,4ffc73d3e0b7d4dcba031e9475fdc4a9,2019-10-10T20:03:58.107Z
3287,,,,,246230084.13,245295902.04,,2020-01-04T00:00:00.000Z,,8545ef8e6d0ed8c40a432885950eccf5,2020-01-04T03:23:29.576Z
3304,,,,,544794.58,544794.58,,2020-01-04T00:00:00.000Z,,b96b867e1e7d7a8bb63273a204d6154e,2020-01-04T03:23:29.726Z
3329,,,,,74241.71,73559.71,,2020-01-04T00:00:00.000Z,,98321f7d344376cf059c1ac958d5e77f,2020-01-04T03:23:29.734Z
3311,,,,,,,,,,74818ee0016da962f56c0e6dae15180d,2019-10-10T20:03:58.115Z
3220,,,,,3810182.41,3810182.41,,2020-01-04T00:00:00.000Z,,4523be9777b195b8f385aa6b52830d79,2020-01-04T03:23:29.571Z
3219,,,,,12706104.88,12562801.78,,2020-01-04T00:00:00.000Z,,5b45fca5e13bba6bbee5d9c7b8383303,2020-01-04T03:23:29.572Z
3245,,,,,393813.27,393813.27,,2020-01-04T00:00:00.000Z,,2b19a010c8f2fddaaa03b5a06879aebc,2020-01-04T03:23:29.563Z
3244,,,,,212992.2,160993.2,,2020-01-04T00:00:00.000Z,,e85e1004d184c5bcf435294dc0fa9f32,2020-01-04T03:23:29.576Z
3270,,,,,8606436.54,8610144.47,,2020-01-04T00:00:00.000Z,,fd4472992927e0b82243c3a251650ec5,2020-01-04T03:23:29.578Z
3295,,,,,,,,,,ca32d78601a3acd5f9eee3454bc481cf,2019-10-10T20:03:58.207Z
3320,,,,,16250.69,16250.69,,2020-01-04T00:00:00.000Z,,7aa7e557f00ebe7287c5538d7cd7a1b0,2020-01-04T03:23:29.723Z
3316,,,,,,,,,,576cde7719b7b08d2fe39eebda24147c,2019-10-10T20:03:58.133Z
3302,,,,,,,,,,4ce1b02c0308e2365c998f2b57971e80,2019-10-10T20:03:58.157Z
3224,,,,,13199692.01,13295010.89,,2020-01-04T00:00:00.000Z,,21bf69942ea14f5152daa951bdf1a8f4,2020-01-04T03:23:29.571Z
3269,,,,,6247181.91,6274637.67,,2020-01-04T00:00:00.000Z,,47159b0c18b70747295a594c0f6070f1,2020-01-04T03:23:29.562Z
3249,,,,,1236260.12,1150726.56,,2020-01-04T00:00:00.000Z,,22158d3885050dcf365b270b5f193368,2020-01-04T03:23:29.583Z
3294,,,,,562028.74,562028.74,,2020-01-04T00:00:00.000Z,,fbe582db1d8001b096d40da96e2212ff,2020-01-04T03:23:29.737Z
3274,,,,,9119854.72,9138717.94,,2020-01-04T00:00:00.000Z,,6daa3cac8da4094b844c028c90d88027,2020-01-04T03:23:29.583Z
3319,,,,,,,,,,56047724850c49577024fbc0466e0d8c,2019-10-10T20:03:58.220Z
3299,,,,,11498194.84,10046653.19,0,2020-01-04T00:00:00.000Z,,05725d9ff2ecdcc7e1d202b7682c5e8a,2020-01-04T03:23:29.728Z
3210,,,,,1296770.22,1296770.22,,2020-01-04T00:00:00.000Z,,bea8696dd9b83bd2bfc8ddd57c27182f,2020-01-04T03:23:29.581Z
3324,,,,,,,,,,f5e2fdb8952e5fe3a935a421c3b468f4,2019-10-10T20:03:58.179Z
3235,,,,,4000098.94,3958118.46,,2020-01-04T00:00:00.000Z,,b1c566c67135bc27b68dd9c40e60dcc2,2020-01-04T03:23:29.573Z
3215,,,,,45093695.3,44833582.58,,2020-01-04T00:00:00.000Z,,81477b49b62542186f8103990bb91383,2020-01-04T03:23:29.563Z
3260,,,,,,,,,,234176c7ad07a3067cb6d5f0696a77e3,2019-10-10T20:03:58.212Z
3240,,,,,277442.24,256981.41,,2020-01-04T00:00:00.000Z,,67a6e289cd5761f92b62bb3293bdc853,2020-01-04T03:23:29.565Z
3285,,,,,8596849.56,8462882.85,,2020-01-04T00:00:00.000Z,,e5fa56fa90b19c1bf997551d315be061,2020-01-04T03:23:29.724Z
3265,,,,,566376.69,566376.69,,2020-01-04T00:00:00.000Z,,18bc2f57ea3db558529cac2fb5199317,2020-01-04T03:23:29.573Z
3310,,,,,,,,,,c2b90dc4e0688a1201bb814b4b56fe73,2019-10-10T20:03:58.144Z
3290,,,,,27385680.76,27155369.85,,2020-01-04T00:00:00.000Z,,809fcce37b243132905559ae9d591908,2020-01-04T03:23:29.728Z
3292,,,,,611711.02,589645.02,,2020-01-04T00:00:00.000Z,,f76f1cca9629c02f386aebcd1da1ca7c,2020-01-04T03:23:29.728Z
3315,,,,,741694.21,740080.16,,2020-01-04T00:00:00.000Z,,89406d8b437e53bc113e9f5f05e03958,2020-01-04T03:23:29.720Z
3209,,,,,3261706.85,3261706.85,,2020-01-04T00:00:00.000Z,,dded05575b132ee1cba5b0dca45966d4,2020-01-04T03:23:29.563Z
3234,,,,,219505.79,219505.79,,2020-01-04T00:00:00.000Z,,6eb4b73d5567e35e93b8c72c65439d49,2020-01-04T03:23:29.575Z
3259,,,,,7402953.83,7566282.12,,2020-01-04T00:00:00.000Z,,09878743e574204ed47f7d90c7d14c23,2020-01-04T03:23:29.564Z
3284,,,,,,,,,,a6fd0bf35bb96e8c1dbb600bbf6733da,2019-10-10T20:03:58.124Z
